model,family,protocol,fit,n_train,status,theta,true_theta,at_domain_bound,n_grid_local_maxima,n_evaluations,rank,columns,failure,se,wald_lower,wald_upper,held_out_invariance
M2,sem,random10,4,136,computable,-0.11216523501410558,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,5,136,computable,0.08138009229545375,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,6,136,computable,-0.08201783537119822,0.4,False,1,261,22,22,,,,,True
M2,sem,random10,7,136,computable,-0.03989024378192269,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,8,136,computable,0.05608946661024348,0.4,False,1,261,23,23,,,,,True
M2,sem,random10,9,136,computable,-0.0294491650438416,0.4,False,1,261,23,23,,,,,True
M2,sar,full_sample,all,151,computable,0.39854015291909856,0.4,False,1,261,23,23,,0.0011643150719378695,0.39625813731144316,0.40082216852675395,
M2,sar,primary_loco,DZA,140,computable,0.3979745187601369,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,AGO,143,computable,0.39469062958006673,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BEN,143,computable,0.3814697739014842,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BWA,142,computable,0.3876930865887528,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BFA,140,computable,0.3743781346374179,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BDI,144,computable,0.4135099388613282,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CMR,142,computable,0.38400217741807074,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CAF,141,computable,0.3828783812278567,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TCD,140,computable,0.38292532937903756,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,COG,143,computable,0.398226390466966,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,COD,133,computable,0.4179762899949505,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CIV,141,computable,0.38388281399164825,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,DJI,145,computable,0.42177686739502024,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,EGY,137,computable,0.3983369844447756,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GNQ,145,computable,0.3848099318288794,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ERI,143,computable,0.419599896143926,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ETH,141,computable,0.41391835111358605,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GAB,143,computable,0.39552079720708105,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GHA,142,computable,0.3701516905994635,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GIN,142,computable,0.3919462980792186,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GNB,145,computable,0.3966791297242343,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,KEN,142,computable,0.41628695993410975,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LSO,146,computable,0.38607566717889175,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LBR,143,computable,0.3900418328552294,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LBY,142,computable,0.37175166628539424,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MDG,149,computable,0.3900727042452575,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MWI,145,computable,0.3926206577107305,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MLI,135,computable,0.3967385310079856,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MRT,142,computable,0.39693128604090067,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MAR,145,computable,0.39892282328747625,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MOZ,140,computable,0.39779941004318464,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NAM,145,computable,0.39148458811685105,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NER,140,computable,0.37346625236309544,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NGA,139,computable,0.3569310512008594,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,RWA,145,computable,0.41382934959993617,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SEN,143,computable,0.39411593445421667,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SLE,144,computable,0.3944429352859782,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SOM,143,computable,0.4269537369442091,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ZAF,144,computable,0.3866450375130254,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SDN,140,computable,0.4308237287943638,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SWZ,145,computable,0.38505253187371796,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TZA,141,computable,0.4043068876791319,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TGO,143,computable,0.3814697739014842,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TUN,145,computable,0.3911579406023028,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,UGA,143,computable,0.42330794397152877,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ZMB,141,computable,0.38827046571730234,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ZWE,141,computable,0.38405688742563177,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,AFG,142,computable,0.4111577404615357,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ARM,143,computable,0.40192024930199677,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,AZE,140,computable,0.3924850380544999,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BGD,146,computable,0.3909499198949468,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MMR,141,computable,0.39560722605085114,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,KHM,144,computable,0.3830803689618427,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CHN,131,computable,0.39717869847694487,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GEO,140,computable,0.39096242210709886,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,IND,140,computable,0.4036205894228481,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,IDN,142,computable,0.3955910134785489,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,IRN,134,computable,0.37240773347594214,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,IRQ,136,computable,0.3839169986635485,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ISR,142,computable,0.38768816159004676,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,JPN,145,computable,0.39433749813241187,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,JOR,142,computable,0.38768816159004676,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,KAZ,139,computable,0.3988299164604768,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LAO,145,computable,0.3858055940402088,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LBN,142,computable,0.38768816159004676,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MYS,144,computable,0.3967669230995238,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MNG,147,computable,0.3903735168812506,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NPL,147,computable,0.39776885628026887,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,OMN,144,computable,0.3864901337082356,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PAK,141,computable,0.41499460979010094,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PHL,145,computable,0.39835488622819437,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,QAT,145,computable,0.38578722972906954,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SAU,132,computable,0.39343940845725767,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,KOR,147,computable,0.3923316384779198,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LKA,149,computable,0.3954547942447146,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SYR,138,computable,0.4020903575109483,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TWN,147,computable,0.3991740248116365,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TJK,143,computable,0.40528422946535503,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,THA,142,computable,0.39206421100808386,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TUR,129,computable,0.39279390346531695,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,TKM,141,computable,0.39258903316021565,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ARE,144,computable,0.3864901337082356,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,UZB,142,computable,0.3990398043591708,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,VNM,143,computable,0.39077475432557707,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,YEM,142,computable,0.39850097021641173,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ALB,138,computable,0.38107118165861714,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,AUT,133,computable,0.39257655844186085,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BLR,137,computable,0.3936253602333824,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BEL,141,computable,0.4014499535318233,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BIH,132,computable,0.37675236942100376,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BGR,136,computable,0.3833638319149071,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,HRV,131,computable,0.3753910020535255,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CYP,141,computable,0.3879002201400921,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CZE,130,computable,0.38530357163408996,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,DNK,138,computable,0.39973189135223175,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,EST,142,computable,0.3912250681008246,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,FIN,143,computable,0.3918388702183331,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,FRA,135,computable,0.3957217295035755,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,DEU,129,computable,0.3965304144140472,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GRC,135,computable,0.37343409327134347,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,HUN,131,computable,0.38919684041289476,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ISL,150,computable,0.3986638655524697,0.4,False,1,261,22,22,,,,,True
M2,sar,primary_loco,IRL,148,computable,0.3987883829942108,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ITA,127,computable,0.38225639996037636,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LVA,140,computable,0.39461117854826205,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,LTU,140,computable,0.39461117854826205,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MKD,139,computable,0.3822128869734618,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MDA,139,computable,0.3927225103449208,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MNE,137,computable,0.3753204666614856,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NLD,138,computable,0.40417377160027773,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NOR,143,computable,0.39465511023298944,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,POL,129,computable,0.39307453288448074,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PRT,147,computable,0.3981458695004125,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ROU,132,computable,0.38662367319162,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,RUS,124,computable,0.3881049076988093,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SRB,131,computable,0.3740714376888868,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SVK,133,computable,0.39273419704974777,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SVN,134,computable,0.3947034956294372,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ESP,142,computable,0.39889605644513243,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SWE,138,computable,0.39396535360803697,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CHE,137,computable,0.39637090713040507,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,UKR,130,computable,0.39438182041690495,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GBR,143,computable,0.4032851548323468,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BHS,145,computable,0.3560757093374905,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CAN,149,computable,0.39767831454872893,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CRI,145,computable,0.3698939221208193,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CUB,142,computable,0.35699595178678695,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,DOM,146,computable,0.35316706294874384,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SLV,145,computable,0.38016246739393345,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,GTM,146,computable,0.3828653802773771,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,HTI,145,computable,0.35562066347557436,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,HND,142,computable,0.3579856397793931,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,JAM,144,computable,0.35531021078981867,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,MEX,144,computable,0.3807099399331285,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NIC,143,computable,0.37470727265660037,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PAN,146,computable,0.38279204309599096,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,USA,145,computable,0.3870641205986692,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,AUS,148,computable,0.3962148902271696,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,NZL,150,computable,0.39868097520582774,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PNG,148,computable,0.3962148902271696,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ARG,145,computable,0.38804030088494107,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BOL,145,computable,0.3904305949379621,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,BRA,141,computable,0.3926066697826005,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,CHL,146,computable,0.3916443908516693,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,COL,139,computable,0.359506891345,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,ECU,147,computable,0.38697575115893335,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PRY,145,computable,0.38804030088494107,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,PER,145,computable,0.3817679290993116,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,SUR,148,computable,0.3965346846420455,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,URY,147,computable,0.396317228137801,0.4,False,1,261,23,23,,,,,True
M2,sar,primary_loco,VEN,146,computable,0.39309940299324003,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,0,149,computable,0.3986597625244652,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,1,146,computable,0.35316706294874384,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,2,144,computable,0.3844265384807903,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,3,147,computable,0.4085307662681302,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,4,137,computable,0.3934688237430084,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,5,146,computable,0.3984448012549198,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,6,141,computable,0.39128734683148125,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,7,150,computable,0.39863544101306686,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,8,143,computable,0.398226390466966,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,9,145,computable,0.3849791801355538,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,10,149,computable,0.39767831454872893,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,11,141,computable,0.40372016564215096,0.4,False,1,261,22,22,,,,,True
M2,sar,m49_subregion_lo,12,140,computable,0.3926111392950862,0.4,False,1,261,22,22,,,,,True
M2,sar,m49_subregion_lo,13,143,computable,0.3968719482563249,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,14,146,computable,0.38546056147558194,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,15,144,computable,0.40537844064716244,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,16,140,computable,0.3856949161748521,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,17,137,computable,0.39773548201465164,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,18,136,computable,0.39848640126696866,0.4,False,1,261,23,23,,,,,True
M2,sar,m49_subregion_lo,19,145,computable,0.3960405218535362,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,0,135,computable,0.3994651524803877,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,1,136,computable,0.3822341509176443,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,2,136,computable,0.3580989040546596,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,3,136,computable,0.3830253816261632,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,4,136,computable,0.39325184968863336,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,5,136,computable,0.42420396288562057,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,6,136,computable,0.4058312396466358,0.4,False,1,261,22,22,,,,,True
M2,sar,random10,7,136,computable,0.40056409210698646,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,8,136,computable,0.3985768867664255,0.4,False,1,261,23,23,,,,,True
M2,sar,random10,9,136,computable,0.358947539767014,0.4,False,1,261,23,23,,,,,True
